"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB format version","Source File Index","Source Path","Source File","prepared","prepared with version","created disulfur","preprocess pH","het states","Potential Energy-S-OPLS","RMS Derivative-S-OPLS","Max Derivative-S-OPLS","Stretch Energy-S-OPLS","Bend Energy-S-OPLS","LJ-14 Energy-S-OPLS","El-14 Energy-S-OPLS","Van der Waals Energy-S-OPLS","Electrostatic Energy-S-OPLS","Dihedral Energy-S-OPLS","target temperature","Job Name","source file","source file index","mmshare version","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Chemistry Notes","flags","Force Field","Energy","Chiralities Consistent","Variant","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"MYH7_PR_OM - prepared_ligand","20","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.2035,0.1701,0.0333,0.2000,0.370,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",56.622,true,"MYH7_PR_OM - prepared_ligand-1",,,,,,,,,,,"",,"PR_Auto_Grid",1,8,-5.002,-0.172,-0.530,-1.145,-5.202,-1.348,-0.304,0.000,-1.087,-40.489,-8.122,0.848,-0.068,-61.754,-48.611,5.836,135,32,0.200
,"MYH7_PR_OM - prepared_ligand","21","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-4.896,-0.169,-0.519,-1.121,-6.763,-1.778,-0.320,0.000,-1.961,-40.205,-9.924,0.844,-0.051,-70.031,-50.129,2.606,175,397,1.867
,"MYH7_PR_OM - prepared_ligand","22","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PR_OM - prepared_ligand-4",,,,,,,,,,,"",,"PR_Auto_Grid",4,8,-4.843,-0.167,-0.513,-1.109,-7.341,-2.851,-0.608,0.000,-1.425,-38.591,-8.913,0.848,-0.038,-62.741,-47.504,13.226,79,88,2.498
,"MYH7_PR_OM - prepared_ligand","23","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PR_OM - prepared_ligand-4",,,,,,,,,,,"",,"PR_Auto_Grid",4,8,-4.604,-0.159,-0.488,-1.054,-7.102,-2.726,-0.608,0.000,-1.544,-39.716,-7.049,0.848,-0.029,-63.487,-46.765,9.293,53,35,2.498
,"MYH7_PR_OM - prepared_ligand","24","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.2035,0.1701,0.0333,0.2000,0.370,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",56.622,true,"MYH7_PR_OM - prepared_ligand-1",,,,,,,,,,,"",,"PR_Auto_Grid",1,8,-4.570,-0.158,-0.484,-1.047,-4.770,-1.575,0.000,0.000,-1.261,-42.003,-4.239,0.848,-0.047,-60.190,-46.243,1.658,174,154,0.200
,"MYH7_PR_OM - prepared_ligand","25","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-4.489,-0.155,-0.476,-1.028,-6.357,-1.858,-0.480,0.000,-0.799,-39.045,-13.231,0.844,-0.127,-70.384,-52.276,3.636,174,193,1.867
,"MYH7_PR_OM - prepared_ligand","26","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-4.459,-0.154,-0.472,-1.021,-6.326,-2.302,-0.533,0.000,-0.475,-37.609,-12.312,0.844,-0.134,-65.010,-49.920,7.191,140,1,1.867
,"MYH7_PR_OM - prepared_ligand","27","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PR_OM - prepared_ligand-2",,,,,,,,,,,"",,"PR_Auto_Grid",2,8,-4.249,-0.147,-0.450,-0.973,-5.123,-1.494,-0.320,0.000,-1.159,-41.682,-5.898,0.852,-0.034,-61.047,-47.580,3.399,236,34,0.874
,"MYH7_PR_OM - prepared_ligand","28","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PR_OM - prepared_ligand-2",,,,,,,,,,,"",,"PR_Auto_Grid",2,8,-4.086,-0.141,-0.433,-0.936,-4.959,-1.401,-0.289,0.000,-1.116,-42.179,-5.801,0.852,-0.026,-59.900,-47.980,5.400,236,310,0.874
,"MYH7_PR_OM - prepared_ligand","29","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PR_OM - prepared_ligand-2",,,,,,,,,,,"",,"PR_Auto_Grid",2,8,-3.976,-0.137,-0.421,-0.911,-4.850,-2.075,0.000,0.000,-1.082,-41.632,-3.090,0.852,0.000,-54.001,-44.722,9.017,3,243,0.874
