"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB format version","Source File Index","Source Path","Source File","prepared","prepared with version","created disulfur","preprocess pH","het states","Potential Energy-S-OPLS","RMS Derivative-S-OPLS","Max Derivative-S-OPLS","Stretch Energy-S-OPLS","Bend Energy-S-OPLS","LJ-14 Energy-S-OPLS","El-14 Energy-S-OPLS","Van der Waals Energy-S-OPLS","Electrostatic Energy-S-OPLS","Dihedral Energy-S-OPLS","target temperature","Job Name","source file","source file index","mmshare version","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Chemistry Notes","flags","Force Field","Energy","Chiralities Consistent","Variant","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"MYH7_PPS_OM - prepared_ligand","32","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PPS_OM - prepared_ligand-2",,,,,,,,,,,"",,"PPS_Auto_Grid",2,8,-7.480,-0.258,-0.792,-1.713,-8.353,-3.980,-0.493,0.000,-1.166,-50.289,-6.445,0.852,-0.084,-89.049,-56.734,9.129,258,383,0.874
,"MYH7_PPS_OM - prepared_ligand","33","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PPS_OM - prepared_ligand-4",,,,,,,,,,,"",,"PPS_Auto_Grid",4,8,-7.344,-0.253,-0.778,-1.682,-9.842,-2.844,-0.678,0.000,-1.632,-47.591,-18.815,0.848,-0.335,-109.107,-66.406,6.659,134,119,2.498
,"MYH7_PPS_OM - prepared_ligand","34","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PPS_OM - prepared_ligand-3",,,,,,,,,,,"",,"PPS_Auto_Grid",3,8,-7.243,-0.250,-0.767,-1.658,-9.110,-4.209,-0.004,0.000,-1.766,-48.596,-10.306,0.844,0.000,-96.567,-58.902,8.893,175,52,1.867
,"MYH7_PPS_OM - prepared_ligand","35","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PPS_OM - prepared_ligand-2",,,,,,,,,,,"",,"PPS_Auto_Grid",2,8,-7.136,-0.246,-0.756,-1.634,-8.009,-4.125,-0.125,0.000,-1.256,-51.757,-4.764,0.852,-0.053,-87.320,-56.521,9.209,226,202,0.874
,"MYH7_PPS_OM - prepared_ligand","36","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PPS_OM - prepared_ligand-3",,,,,,,,,,,"",,"PPS_Auto_Grid",3,8,-7.087,-0.244,-0.751,-1.623,-8.954,-4.070,-0.268,0.000,-1.606,-47.017,-10.024,0.844,0.000,-93.668,-57.041,8.345,175,135,1.867
,"MYH7_PPS_OM - prepared_ligand","37","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PPS_OM - prepared_ligand-3",,,,,,,,,,,"",,"PPS_Auto_Grid",3,8,-7.059,-0.243,-0.748,-1.616,-8.926,-4.180,0.000,0.000,-1.673,-47.650,-10.234,0.844,0.000,-93.500,-57.884,10.800,25,192,1.867
,"MYH7_PPS_OM - prepared_ligand","38","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PPS_OM - prepared_ligand-2",,,,,,,,,,,"",,"PPS_Auto_Grid",2,8,-7.054,-0.243,-0.747,-1.615,-7.928,-4.197,0.000,0.000,-1.739,-50.889,-1.998,0.852,0.000,-83.035,-52.887,9.474,100,207,0.874
,"MYH7_PPS_OM - prepared_ligand","39","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PPS_OM - prepared_ligand-2",,,,,,,,,,,"",,"PPS_Auto_Grid",2,8,-7.045,-0.243,-0.746,-1.613,-7.919,-4.185,0.000,0.000,-1.763,-50.929,-1.837,0.852,0.000,-83.554,-52.766,8.142,49,170,0.874
,"MYH7_PPS_OM - prepared_ligand","40","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PPS_OM - prepared_ligand-3",,,,,,,,,,,"",,"PPS_Auto_Grid",3,8,-7.027,-0.242,-0.744,-1.609,-8.894,-4.077,-0.268,0.000,-1.567,-47.268,-9.754,0.844,0.000,-91.247,-57.022,12.306,198,157,1.867
,"MYH7_PPS_OM - prepared_ligand","41","MYH7_PPS_OM.1_ligand","18 Jun 2026 18:54","18 Jun 2026 18:58",139.102,139.102,139.102,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PPS_Auto_Redock","PPS_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3119.747,0.086,3.612,384.581,1599.446,3654.346,1403.034,-7575.875,-4422.419,1751.401,298.000,"PPS_Auto_Redock","1_PPS_Ligprep_3.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PPS_OM - prepared_ligand-3",,,,,,,,,,,"",,"PPS_Auto_Grid",3,8,-6.900,-0.238,-0.731,-1.580,-8.767,-4.007,-0.139,0.000,-1.292,-49.071,-11.108,0.844,-0.055,-97.133,-60.179,7.167,35,151,1.867
